t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
24.512,383,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.08016,17,5,65.041,59.044,66.557,66.308,62.043,65.083,66.191,0.17338,3.81426,15.5116,4.35204,-0.0,-0.0,1.16052,-0.93026,-1.45779,2.06927,66.191,0.999,3.391,SEGUIR_RUTA
24.576,384,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07763,17,5,71.114,66.555,71.301,71.601,68.835,65.864,66.931,0.17338,3.81426,15.5744,4.56556,0.002832,0.04425,0.92841,-0.93152,-1.45547,2.12703,66.931,1.23,3.16,SEGUIR_RUTA
24.64,385,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07499,17,5,67.612,71.293,64.654,63.096,69.452,67.055,67.649,0.17338,3.81426,15.64976,4.76652,0.002832,0.04425,0.77368,-0.93296,-1.45316,2.17423,67.649,1.42,2.971,SEGUIR_RUTA
24.704,386,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07231,17,5,67.735,77.201,57.257,67.698,72.468,68.136,68.772,0.17338,3.81426,15.74396,4.95492,0.002897,0.04526,0.58026,-0.93452,-1.45093,2.21244,68.772,1.573,2.817,SEGUIR_RUTA
24.768,387,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07055,17,5,70.097,62.864,66.661,69.915,66.481,67.856,68.662,0.17338,3.81426,15.84444,5.13704,0.002897,0.04526,0.50289,-0.93561,-1.44953,2.204,68.662,1.538,2.853,SEGUIR_RUTA
24.832,388,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06929,17,5,76.009,63.674,66.243,72.625,69.842,69.415,69.154,0.17338,3.81426,15.94492,5.31916,0.002897,0.04526,0.50289,-0.93638,-1.44851,2.17974,69.154,1.438,2.952,SEGUIR_RUTA
24.896,389,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06809,17,5,65.024,68.553,64.021,66.847,66.788,69.006,69.024,0.17338,3.81426,16.03284,5.50756,0.002832,0.04425,0.61894,-0.93709,-1.44752,2.15759,69.024,1.348,3.043,SEGUIR_RUTA
24.96,390,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.0664,17,5,67.11,68.167,71.215,65.13,67.638,68.643,69.071,0.17338,3.81426,16.12076,5.70224,0.002897,0.04526,0.65763,-0.93806,-1.44609,2.15748,69.071,1.346,3.044,SEGUIR_RUTA
25.024,391,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06375,17,5,93.424,65.862,66.158,67.473,79.643,70.078,71.192,0.17338,3.81426,16.20868,5.89692,0.002897,0.04526,0.65763,-0.93954,-1.44382,2.19783,71.192,1.508,2.883,SEGUIR_RUTA
25.088,392,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06105,17,5,106.136,68.698,71.746,67.447,87.417,74.266,74.286,0.17338,3.81426,16.30288,6.07904,0.002832,0.04425,0.54157,-0.94115,-1.4416,2.23098,74.286,-2.0,-0.5,ESCAPE_IZQUIERDA
25.152,393,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06256,17,5,82.641,60.666,68.639,68.519,71.653,74.628,73.67,0.17338,3.81426,16.17728,6.04764,-0.001609,-0.02514,0.58026,-0.94023,-1.44282,2.26698,73.67,-2.0,-0.5,ESCAPE_IZQUIERDA
25.216,394,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06415,17,5,65.205,62.912,62.658,65.454,64.059,74.082,71.837,0.17338,3.81426,16.0454,6.01624,-0.001674,-0.02615,0.61894,-0.93921,-1.44405,2.30075,71.837,-2.0,-0.5,ESCAPE_IZQUIERDA
25.28,395,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06575,17,5,70.322,69.631,63.731,73.784,69.977,74.55,71.355,0.17338,3.81426,15.9198,5.98484,-0.001609,-0.02514,0.58026,-0.93814,-1.44525,2.33464,71.355,-2.0,-0.5,ESCAPE_IZQUIERDA
25.344,396,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06734,17,5,65.314,65.772,71.173,66.911,65.543,71.73,70.188,0.17338,3.81426,15.7942,5.95344,-0.001609,-0.02514,0.58026,-0.93704,-1.4464,2.3692,70.188,-2.0,-0.5,ESCAPE_IZQUIERDA
25.408,397,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.06893,17,5,70.183,66.347,64.42,62.536,68.265,67.899,69.688,0.17338,3.81426,15.66232,5.92204,-0.001674,-0.02615,0.61894,-0.9359,-1.4475,2.40385,69.688,-2.0,-0.5,ESCAPE_IZQUIERDA
25.472,398,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07054,17,5,66.524,69.556,68.653,63.811,68.04,67.177,69.243,0.17338,3.81426,15.53672,5.89064,-0.001609,-0.02514,0.58026,-0.9347,-1.44858,2.43785,69.243,-2.0,-0.5,ESCAPE_IZQUIERDA
25.536,399,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07215,17,5,71.316,67.907,57.134,70.255,69.612,68.287,69.141,0.17338,3.81426,15.41112,5.85296,-0.001674,-0.02615,0.54157,-0.93346,-1.44961,2.47182,69.141,-2.0,-0.5,ESCAPE_IZQUIERDA
25.6,400,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07368,17,5,66.572,64.459,63.518,71.39,65.516,67.395,68.346,0.17338,3.81426,15.27924,5.82156,-0.001674,-0.02615,0.61894,-0.93224,-1.45055,2.5081,68.346,-2.0,-0.5,ESCAPE_IZQUIERDA
25.664,401,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07518,17,5,63.06,66.839,64.625,70.863,64.95,67.276,67.598,0.17338,3.81426,15.15364,5.79016,-0.001609,-0.02514,0.58026,-0.931,-1.45143,2.54524,67.598,-2.0,-0.5,ESCAPE_IZQUIERDA
25.728,402,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07667,17,5,66.789,68.194,66.307,63.58,67.491,67.122,67.413,0.17338,3.81426,15.02176,5.75876,-0.001674,-0.02615,0.61894,-0.92974,-1.45227,2.58235,67.413,-2.0,-0.5,ESCAPE_IZQUIERDA
25.792,403,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07815,17,5,62.834,59.817,72.268,68.777,61.325,65.779,66.198,0.17338,3.81426,14.89616,5.72736,-0.001609,-0.02514,0.58026,-0.92844,-1.45305,2.61943,66.198,-2.0,-0.5,ESCAPE_IZQUIERDA
25.856,404,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.07961,17,5,69.069,66.449,72.433,65.429,67.759,65.408,66.309,0.17338,3.81426,14.77056,5.69596,-0.001609,-0.02514,0.58026,-0.92711,-1.45379,2.65649,66.309,-2.0,-0.5,ESCAPE_IZQUIERDA
25.92,405,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.08105,17,5,69.716,67.052,69.037,63.417,68.384,65.982,66.503,0.17338,3.81426,14.63868,5.66456,-0.001674,-0.02615,0.61894,-0.92576,-1.45448,2.69351,66.503,-2.0,-0.5,ESCAPE_IZQUIERDA
25.984,406,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.08248,17,5,63.669,67.397,62.313,71.34,65.533,66.098,66.175,0.17338,3.81426,14.51308,5.63316,-0.001609,-0.02514,0.58026,-0.92439,-1.45511,2.7305,66.175,-2.0,-0.5,ESCAPE_IZQUIERDA
26.048,407,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.08389,17,5,64.452,68.863,70.101,64.23,66.658,65.932,66.099,0.17338,3.81426,14.38748,5.60176,-0.001609,-0.02514,0.58026,-0.92299,-1.45569,2.76747,66.099,-2.0,-0.5,ESCAPE_IZQUIERDA
26.112,408,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.08534,17,5,68.149,67.621,65.408,67.589,67.885,67.244,66.243,0.17338,3.81426,14.2556,5.57036,-0.001674,-0.02615,0.61894,-0.92151,-1.45625,2.80221,66.243,-2.0,-0.5,ESCAPE_IZQUIERDA
26.176,409,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.08678,17,5,61.545,65.279,67.645,71.616,63.412,66.374,65.586,0.17338,3.81426,14.13,5.53268,-0.001674,-0.02615,0.54157,-0.92,-1.45676,2.83609,65.586,-2.0,-0.5,ESCAPE_IZQUIERDA
26.24,410,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.0882,17,5,64.015,73.903,68.403,62.605,68.959,66.489,66.011,0.17338,3.81426,14.0044,5.50128,-0.001609,-0.02514,0.58026,-0.91847,-1.45722,2.86997,66.011,-2.0,-0.5,ESCAPE_IZQUIERDA
26.304,411,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.08959,17,5,58.472,73.33,68.771,61.387,65.901,66.563,65.826,0.17338,3.81426,13.87252,5.46988,-0.001674,-0.02615,0.61894,-0.91692,-1.45763,2.90386,65.826,-2.0,-0.5,ESCAPE_IZQUIERDA
26.368,412,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09096,17,5,70.711,69.094,64.255,67.78,69.902,67.212,66.373,0.17338,3.81426,13.74692,5.43848,-0.001609,-0.02514,0.58026,-0.91536,-1.45798,2.9375,66.373,-2.0,-0.5,ESCAPE_IZQUIERDA
26.432,413,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.0923,17,5,65.988,69.221,65.55,64.297,67.605,67.156,66.427,0.17338,3.81426,13.62132,5.40708,-0.001609,-0.02514,0.58026,-0.91378,-1.45828,2.97112,66.427,-2.0,-0.5,ESCAPE_IZQUIERDA
26.496,414,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.0935,17,5,62.518,59.37,69.753,72.981,60.944,66.662,65.31,0.17338,3.81426,13.48944,5.37568,-0.001674,-0.02615,0.61894,-0.91233,-1.4585,2.99993,65.31,-2.0,-0.5,ESCAPE_IZQUIERDA
26.56,415,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09441,17,5,69.824,69.596,73.336,70.684,69.71,66.812,65.914,0.17338,3.81426,13.36384,5.34428,-0.001609,-0.02514,0.58026,-0.9112,-1.45864,3.01746,65.914,-2.0,-0.5,ESCAPE_IZQUIERDA
26.624,416,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09521,17,5,66.503,70.749,71.651,66.678,68.626,67.357,66.218,0.17338,3.81426,13.23196,5.31288,-0.001674,-0.02615,0.61894,-0.91019,-1.45874,3.0304,66.218,-2.0,-0.5,ESCAPE_IZQUIERDA
26.688,417,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09638,17,5,71.776,66.017,68.628,67.343,68.896,67.156,66.523,0.17338,3.81426,13.10636,5.28148,-0.001609,-0.02514,0.58026,-0.90872,-1.45889,3.05985,66.523,-2.0,-0.5,ESCAPE_IZQUIERDA
26.752,418,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09761,17,5,72.451,61.046,62.387,69.773,66.748,66.985,66.402,0.17338,3.81426,12.98076,5.25008,-0.001609,-0.02514,0.58026,-0.90712,-1.459,3.0934,66.402,-2.0,-0.5,ESCAPE_IZQUIERDA
26.816,419,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.0988,17,5,67.125,66.479,64.722,74.166,66.802,68.157,66.305,0.17338,3.81426,12.84888,5.21868,-0.001674,-0.02615,0.61894,-0.90552,-1.45906,3.12701,66.305,-2.0,-0.5,ESCAPE_IZQUIERDA
26.88,420,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09996,17,5,68.147,66.355,67.295,71.131,67.251,67.665,66.303,0.17338,3.81426,12.72328,5.181,-0.001674,-0.02615,0.54157,-0.90392,-1.45906,-3.12252,66.303,-2.0,-0.5,ESCAPE_IZQUIERDA
26.944,421,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10109,17,5,66.491,67.227,68.05,60.877,66.859,67.311,66.24,0.17338,3.81426,12.59768,5.1496,-0.001609,-0.02514,0.58026,-0.90232,-1.45901,-3.08884,66.24,-2.0,-0.5,ESCAPE_IZQUIERDA
27.008,422,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10218,17,5,65.909,62.104,68.553,69.051,64.006,66.333,65.687,0.17338,3.81426,12.4658,5.1182,-0.001674,-0.02615,0.61894,-0.90072,-1.45891,-3.05514,65.687,-2.0,-0.5,ESCAPE_IZQUIERDA
27.072,423,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10322,17,5,60.095,65.443,64.769,66.557,62.769,65.537,65.021,0.17338,3.81426,12.3402,5.0868,-0.001609,-0.02514,0.58026,-0.89912,-1.45875,-3.02143,65.021,-2.0,-0.5,ESCAPE_IZQUIERDA
27.136,424,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10423,17,5,66.116,68.46,69.036,67.632,67.288,65.635,65.255,0.17338,3.81426,12.2146,5.0554,-0.001609,-0.02514,0.58026,-0.89753,-1.45853,-2.98772,65.255,-2.0,-0.5,ESCAPE_IZQUIERDA
27.2,425,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10519,17,5,71.269,63.496,72.397,70.524,67.382,65.661,65.458,0.17338,3.81426,12.08272,5.024,-0.001674,-0.02615,0.61894,-0.89596,-1.45826,-2.95431,65.458,-2.0,-0.5,ESCAPE_IZQUIERDA
27.264,426,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10611,17,5,72.089,70.832,70.692,69.714,71.461,66.581,66.339,0.17338,3.81426,11.95712,4.9926,-0.001609,-0.02514,0.58026,-0.89439,-1.45794,-2.92085,66.339,-2.0,-0.5,ESCAPE_IZQUIERDA
27.328,427,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10699,17,5,65.212,65.009,66.167,67.14,65.11,66.802,65.966,0.17338,3.81426,11.83152,4.9612,-0.001609,-0.02514,0.58026,-0.89284,-1.45757,-2.88736,65.966,-2.0,-0.5,ESCAPE_IZQUIERDA
27.392,428,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10782,17,5,66.808,64.218,68.437,69.048,65.513,67.351,65.722,0.17338,3.81426,11.69964,4.9298,-0.001674,-0.02615,0.61894,-0.8913,-1.45714,-2.85385,65.722,-2.0,-0.5,ESCAPE_IZQUIERDA
27.456,429,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10861,17,5,67.01,69.727,67.706,66.678,68.369,67.567,66.021,0.17338,3.81426,11.57404,4.8984,-0.001609,-0.02514,0.58026,-0.88977,-1.45667,-2.82032,66.021,-2.0,-0.5,ESCAPE_IZQUIERDA
27.52,430,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10935,17,5,64.347,70.096,62.621,68.319,67.222,67.535,66.063,0.17338,3.81426,11.44844,4.86072,-0.001674,-0.02615,0.54157,-0.88826,-1.45614,-2.78678,66.063,-2.0,-0.5,ESCAPE_IZQUIERDA
27.584,431,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.11005,17,5,73.366,68.732,66.141,66.075,71.049,67.453,66.761,0.17338,3.81426,11.31656,4.82932,-0.001674,-0.02615,0.61894,-0.88679,-1.45557,-2.75229,66.761,-2.0,-0.5,ESCAPE_IZQUIERDA
27.648,432,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.11066,17,5,68.095,69.933,63.753,67.26,69.014,68.233,66.992,0.17338,3.81426,11.19096,4.79792,-0.001609,-0.02514,0.58026,-0.88539,-1.45498,-2.71549,66.992,-2.0,-0.5,ESCAPE_IZQUIERDA
27.712,433,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.11123,17,5,66.909,68.536,72.331,66.07,67.723,68.675,66.953,0.17338,3.81426,11.05908,4.76652,-0.001674,-0.02615,0.61894,-0.88402,-1.45433,-2.6787,66.953,3.0,3.0,SALIDA_ESCAPE
27.776,434,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10985,17,5,60.498,62.776,65.716,67.54,61.637,67.329,66.427,0.17338,3.81426,11.25376,4.9612,0.003991,0.06236,0.0,-0.88749,-1.45603,-2.68035,66.427,3.0,3.0,SALIDA_ESCAPE
27.84,435,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10848,17,5,56.39,63.371,69.734,63.026,59.881,65.861,65.675,0.17338,3.81426,11.44216,5.1496,0.003862,0.06035,0.0,-0.89095,-1.45773,-2.6816,65.675,3.0,3.0,SALIDA_ESCAPE
27.904,436,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10712,17,5,68.81,70.399,63.7,68.775,69.605,65.572,66.752,0.17338,3.81426,11.63684,5.34428,0.003991,0.06236,0.0,-0.89441,-1.45943,-2.68245,66.752,3.0,3.0,SALIDA_ESCAPE
27.968,437,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10577,17,5,69.531,62.822,64.211,61.44,66.177,65.004,67.036,0.17338,3.81426,11.82524,5.53268,0.003862,0.06035,-0.0,-0.89787,-1.46112,-2.68298,67.036,3.0,3.0,SALIDA_ESCAPE
28.032,438,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10443,17,5,72.375,62.756,71.214,64.741,67.566,64.973,67.523,0.17338,3.81426,12.01992,5.72736,0.003991,0.06236,0.0,-0.90132,-1.46282,-2.68324,67.523,3.0,3.0,SALIDA_ESCAPE
28.096,439,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10312,17,5,71.319,67.662,72.467,67.293,69.491,66.544,68.248,0.17338,3.81426,12.20832,5.91576,0.003862,0.06035,0.0,-0.90477,-1.46451,-2.6833,68.248,3.0,3.0,SALIDA_ESCAPE
28.16,440,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10181,17,5,69.752,73.917,64.434,69.844,71.834,68.934,69.265,0.17338,3.81426,12.403,6.11044,0.003991,0.06236,0.0,-0.90822,-1.4662,-2.68322,69.265,3.0,3.0,SALIDA_ESCAPE
28.224,441,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.10052,17,5,68.463,72.063,66.44,66.846,70.263,69.066,69.821,0.17338,3.81426,12.5914,6.29884,0.003862,0.06035,0.0,-0.91166,-1.4679,-2.68305,69.821,3.0,3.0,SALIDA_ESCAPE
28.288,442,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09924,17,5,67.018,63.745,68.65,61.769,65.381,68.907,69.447,0.17338,3.81426,12.78608,6.49352,0.003991,0.06236,0.0,-0.9151,-1.46959,-2.68284,69.447,3.0,3.0,SALIDA_ESCAPE
28.352,443,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,65.065,65.004,68.078,66.808,65.034,68.401,69.065,0.17338,3.81426,12.97448,6.68192,0.003862,0.06035,0.0,-0.91854,-1.47129,-2.68261,69.065,5.024,-5.024,GIRAR_A_WAYPOINT
28.416,444,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,66.121,71.624,74.974,67.219,68.872,68.277,69.032,0.17338,3.81426,13.28848,6.36792,0.0,0.0,-3.86839,-0.91854,-1.47129,-2.90718,69.032,4.112,-4.112,GIRAR_A_WAYPOINT
28.48,445,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,63.723,66.386,63.471,67.136,65.055,66.921,68.342,0.17338,3.81426,13.55224,6.10416,0.0,0.0,-3.24945,-0.91854,-1.47129,-2.90718,68.342,4.112,-4.112,GIRAR_A_WAYPOINT
28.544,446,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,69.911,63.633,69.475,62.532,66.772,66.223,68.077,0.17338,3.81426,13.816,5.84668,6.4e-05,0.00101,-3.21076,-0.91854,-1.47129,-2.90718,68.077,4.112,-4.112,GIRAR_A_WAYPOINT
28.608,447,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,71.447,67.059,69.661,66.507,69.253,66.997,68.274,0.17338,3.81426,14.07348,5.58292,-6.4e-05,-0.00101,-3.21076,-0.91854,-1.47129,-2.90718,68.274,4.112,-4.112,GIRAR_A_WAYPOINT
28.672,448,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,75.892,61.146,59.758,66.575,68.519,67.694,68.317,0.17338,3.81426,14.33724,5.31916,0.0,0.0,-3.24945,-0.91854,-1.47129,-2.90718,68.317,4.112,-4.112,GIRAR_A_WAYPOINT
28.736,449,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,69.66,67.144,67.152,62.552,68.402,67.6,68.338,0.17338,3.81426,14.601,5.06168,6.4e-05,0.00101,-3.21076,-0.91854,-1.47129,-2.90718,68.338,4.112,-4.112,GIRAR_A_WAYPOINT
28.8,450,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,63.047,69.879,66.595,64.158,66.463,67.882,68.013,0.17338,3.81426,14.86476,4.79792,0.0,0.0,-3.24945,-0.91854,-1.47129,-2.90718,68.013,4.112,-4.112,GIRAR_A_WAYPOINT
28.864,451,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,68.656,67.69,64.521,60.174,68.173,68.162,68.034,0.17338,3.81426,15.12224,4.53416,-6.4e-05,-0.00101,-3.21076,-0.91854,-1.47129,-2.90718,68.034,4.112,-4.112,GIRAR_A_WAYPOINT
28.928,452,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,69.351,66.789,69.35,66.864,68.07,67.925,68.047,0.17338,3.81426,15.386,4.27668,6.4e-05,0.00101,-3.21076,-0.91854,-1.47129,-2.90718,68.047,4.112,-4.112,GIRAR_A_WAYPOINT
28.992,453,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,70.228,65.557,60.644,67.11,67.893,67.8,68.014,0.17338,3.81426,15.64348,4.01292,-6.4e-05,-0.00101,-3.21076,-0.91854,-1.47129,-2.90718,68.014,4.112,-4.112,GIRAR_A_WAYPOINT
29.056,454,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,67.449,70.017,68.815,70.353,68.733,67.866,68.138,0.17338,3.81426,15.90724,3.74916,-0.0,-0.0,-3.24945,-0.91854,-1.47129,-2.90718,68.138,4.112,-4.112,GIRAR_A_WAYPOINT
29.12,455,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,68.718,64.581,66.797,62.223,66.649,67.904,67.887,0.17338,3.81426,16.171,3.49168,6.4e-05,0.00101,-3.21076,-0.91854,-1.47129,-2.90718,67.887,4.112,-4.112,GIRAR_A_WAYPOINT
29.184,456,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,61.172,70.24,62.033,65.396,65.706,67.41,67.502,0.17338,3.81426,16.42848,3.22792,-6.4e-05,-0.00101,-3.21076,-0.91854,-1.47129,-3.09426,67.502,3.353,-3.353,GIRAR_A_WAYPOINT
29.248,457,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,68.932,64.582,62.763,68.777,66.757,67.148,67.373,0.17338,3.81426,16.642,3.0144,-0.0,-0.0,-2.6305,-0.91854,-1.47129,-3.09426,67.373,3.353,-3.353,GIRAR_A_WAYPOINT
29.312,458,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,64.071,61.858,67.546,65.876,62.965,66.162,66.609,0.17338,3.81426,16.85552,2.80088,-0.0,-0.0,-2.6305,-0.91854,-1.47129,-3.09426,66.609,3.353,-3.353,GIRAR_A_WAYPOINT
29.376,459,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,66.461,60.508,65.712,66.753,63.485,65.112,66.067,0.17338,3.81426,17.06904,2.58736,0.0,0.0,-2.6305,-0.91854,-1.47129,-3.09426,66.067,3.353,-3.353,GIRAR_A_WAYPOINT
29.44,460,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,68.901,66.286,64.937,67.404,67.594,65.301,66.332,0.17338,3.81426,17.28256,2.37384,-0.0,-0.0,-2.6305,-0.91854,-1.47129,-3.09427,66.332,3.353,-3.353,GIRAR_A_WAYPOINT
29.504,461,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,63.759,64.498,60.846,71.82,64.128,64.986,65.95,0.17338,3.81426,17.49608,2.16032,-0.0,-0.0,-2.6305,-0.91854,-1.47129,-3.09427,65.95,3.353,-3.353,GIRAR_A_WAYPOINT
29.568,462,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,75.734,67.86,66.747,64.094,71.797,65.994,66.964,0.17338,3.81426,17.7096,1.9468,-0.0,-0.0,-2.6305,-0.91854,-1.47129,-3.09427,66.964,3.353,-3.353,GIRAR_A_WAYPOINT
29.632,463,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,62.642,67.666,67.914,69.986,65.154,66.432,66.65,0.17338,3.81426,17.92312,1.73328,0.0,0.0,-2.6305,-0.91854,-1.47129,-3.09427,66.65,3.353,-3.353,GIRAR_A_WAYPOINT
29.696,464,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,70.447,61.882,67.826,68.967,66.164,66.968,66.566,0.17338,3.81426,18.13664,1.51976,-0.0,-0.0,-2.6305,-0.91854,-1.47129,-3.09427,66.566,3.353,-3.353,GIRAR_A_WAYPOINT
29.76,465,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.09798,17,5,66.58,73.269,73.268,72.826,69.924,67.434,67.148,0.17338,3.81426,18.35016,1.30624,-0.0,-0.0,-2.6305,-0.91854,-1.47129,-3.09427,67.148,3.353,-3.353,GIRAR_A_WAYPOINT
29.824,466,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.098,17,5,67.466,63.548,64.329,71.832,65.507,67.709,66.863,0.17338,3.81426,18.56368,1.09272,0.0,0.0,-2.6305,-0.91851,-1.47128,-3.11722,66.863,3.26,-3.26,GIRAR_A_WAYPOINT
29.888,467,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.098,17,5,67.299,70.476,71.209,69.779,68.887,67.127,67.214,0.17338,3.81426,18.77092,0.88548,-0.0,-0.0,-2.55314,-0.91851,-1.47128,3.02009,67.214,2.668,-2.668,GIRAR_A_WAYPOINT
29.952,468,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,1.098,17,5,64.392,66.162,69.914,70.536,65.277,67.152,66.878,0.17338,3.81426,18.94048,0.71592,0.0,0.0,-2.08893,-0.91851,-1.47128,2.89715,66.878,2.169,-2.169,GIRAR_A_WAYPOINT
